,sequence,frame,x,y,player
4336,139,77101,529,248,player_B
4337,139,77102,521,252,player_B
4338,140,77124,836,253,player_A
4339,140,77125,854,249,player_A
4340,140,77126,871,245,player_A
4341,140,77127,889,241,player_A
4342,140,77128,907,235,player_A
4343,140,77129,926,230,player_A
4344,140,77130,944,224,player_A
4345,140,77131,962,218,player_A
4346,140,77132,980,213,player_A
4347,140,77133,999,205,player_A
4348,140,77134,1018,198,player_A
4349,140,77135,1036,191,player_A
4350,140,77136,1054,183,player_A
4351,140,77137,1072,175,player_A
4352,140,77138,1090,166,player_A
4353,140,77139,1109,157,player_A
4354,140,77140,1127,147,player_A
4355,140,77141,1145,138,player_A
4356,140,77142,1163,128,player_A
4357,140,77143,1182,119,player_A
4358,140,77144,1199,123,player_A
4359,140,77145,1216,128,player_A
4360,140,77146,1234,133,player_A
4361,140,77147,1250,138,player_A
4362,140,77148,1268,142,player_A
4363,140,77149,1285,146,player_A
4364,140,77150,1302,150,player_A
4365,140,77151,1320,153,player_A
4366,140,77152,1336,156,player_A
4367,140,77153,1355,160,player_A
4368,140,77154,1372,163,player_A
4369,140,77155,1389,165,player_A
4370,141,77172,967,223,player_B
4371,141,77173,940,222,player_B
4372,141,77174,915,222,player_B
4373,141,77175,888,221,player_B
4374,141,77176,863,219,player_B
4375,141,77177,839,217,player_B
4376,141,77178,817,216,player_B
4377,141,77179,793,212,player_B
4378,141,77180,772,209,player_B
4379,141,77181,751,207,player_B
4380,141,77182,730,203,player_B
4381,141,77183,710,198,player_B
4382,141,77184,691,195,player_B
4383,141,77185,673,190,player_B
4384,141,77186,655,187,player_B
4385,141,77187,635,193,player_B
4386,141,77188,616,202,player_B
4387,141,77189,599,210,player_B
4388,141,77190,579,218,player_B
4389,141,77191,562,224,player_B
4390,141,77192,544,230,player_B
4391,141,77193,527,237,player_B
4392,141,77194,511,244,player_B
4393,141,77195,496,248,player_B
4394,141,77196,480,253,player_B
4395,141,77197,464,258,player_B
4396,141,77198,450,262,player_B
4397,142,77227,853,270,player_A
4398,142,77228,869,265,player_A
4399,142,77229,888,260,player_A
4400,142,77230,907,254,player_A
4401,142,77231,925,248,player_A
4402,142,77232,943,243,player_A
4403,142,77233,962,235,player_A
4404,142,77234,980,229,player_A
4405,142,77235,999,221,player_A
4406,142,77236,1017,215,player_A
4407,142,77237,1036,205,player_A
4408,142,77238,1054,198,player_A
4409,142,77239,1073,189,player_A
4410,142,77240,1090,180,player_A
4411,142,77241,1109,170,player_A
4412,142,77242,1126,161,player_A
4413,142,77243,1145,150,player_A
4414,142,77244,1163,140,player_A
4415,142,77245,1182,129,player_A
4416,142,77246,1200,119,player_A
4417,142,77247,1221,121,player_A
4418,142,77248,1242,127,player_A
4419,142,77249,1264,133,player_A
4420,142,77250,1286,138,player_A
4421,142,77251,1307,143,player_A
4422,142,77252,1329,147,player_A
4423,142,77253,1350,152,player_A
4424,142,77254,1373,158,player_A
4425,142,77255,1394,161,player_A
4426,142,77256,1418,164,player_A
4427,142,77257,1437,167,player_A
4428,142,77258,1433,175,player_A
4429,143,77272,975,239,player_B
4430,143,77273,948,240,player_B
4431,143,77274,924,240,player_B
4432,143,77275,897,240,player_B
4433,143,77276,872,240,player_B
4434,143,77277,848,238,player_B
4435,143,77278,825,237,player_B
4436,143,77279,802,235,player_B
4437,143,77280,780,232,player_B
4438,143,77281,759,230,player_B
4439,143,77282,739,227,player_B
4440,143,77283,718,224,player_B
4441,143,77284,699,220,player_B
4442,143,77285,680,216,player_B
4443,143,77286,662,212,player_B
4444,143,77287,644,208,player_B
4445,143,77288,627,203,player_B
4446,143,77289,611,198,player_B
4447,143,77290,594,196,player_B
4448,143,77291,575,203,player_B
4449,143,77292,558,212,player_B
4450,143,77293,540,220,player_B
4451,143,77294,523,228,player_B
4452,143,77295,506,235,player_B
4453,143,77296,490,241,player_B
4454,143,77297,475,247,player_B
4455,143,77298,460,253,player_B
4456,143,77299,445,259,player_B
4457,143,77300,429,264,player_B
4458,143,77301,418,268,player_B
4459,143,77302,428,271,player_B
4460,144,77323,837,278,player_A
4461,144,77324,858,275,player_A
4462,144,77325,878,272,player_A
4463,144,77326,900,267,player_A
4464,144,77327,922,263,player_A
4465,144,77328,943,258,player_A
4466,144,77329,965,252,player_A
4467,144,77330,986,247,player_A
4468,144,77331,1007,241,player_A
4469,144,77332,1029,235,player_A
4470,144,77333,1050,228,player_A
4471,144,77334,1071,221,player_A
4472,144,77335,1092,214,player_A
4473,144,77336,1115,205,player_A
4474,144,77337,1136,197,player_A
4475,144,77338,1157,189,player_A
4476,144,77342,1241,150,player_A
4477,144,77343,1262,141,player_A
4478,144,77344,1282,130,player_A
4479,144,77345,1303,120,player_A
4480,144,77346,1325,123,player_A
4481,144,77347,1348,128,player_A
4482,144,77348,1369,134,player_A
4483,144,77349,1393,141,player_A
4484,144,77350,1416,145,player_A
4485,144,77351,1438,150,player_A
4486,144,77352,1461,154,player_A
4487,144,77353,1482,158,player_A
4488,144,77355,1443,175,player_A
4489,144,77356,1402,187,player_A
4490,144,77357,1373,191,player_A
4491,144,77358,1333,203,player_A
4492,145,77369,972,253,player_B
4493,145,77370,942,254,player_B
4494,145,77371,917,255,player_B
4495,145,77372,891,255,player_B
4496,145,77373,864,255,player_B
4497,145,77374,838,254,player_B
4498,145,77375,815,253,player_B
4499,145,77376,791,252,player_B
4500,145,77377,767,250,player_B
4501,145,77378,745,248,player_B
4502,145,77379,724,246,player_B
4503,145,77380,701,243,player_B
4504,145,77381,681,240,player_B
4505,145,77382,660,236,player_B
4506,145,77383,643,233,player_B
4507,145,77384,623,229,player_B
4508,145,77385,604,224,player_B
4509,145,77386,587,221,player_B
4510,145,77387,569,216,player_B
4511,145,77388,552,211,player_B
4512,145,77389,536,206,player_B
4513,145,77390,520,208,player_B
4514,145,77391,501,216,player_B
4515,145,77392,484,223,player_B
4516,145,77393,466,230,player_B
4517,145,77394,449,237,player_B
4518,145,77395,434,243,player_B
4519,145,77396,416,250,player_B
4520,145,77397,408,253,player_B
4521,145,77398,421,258,player_B
4522,145,77399,439,263,player_B
4523,145,77400,460,267,player_B
4524,145,77401,478,270,player_B
4525,146,77418,828,279,player_A
4526,146,77419,849,276,player_A
4527,146,77420,871,274,player_A
4528,146,77421,895,270,player_A
4529,146,77422,915,267,player_A
4530,146,77423,937,263,player_A
4531,146,77424,961,258,player_A
4532,146,77425,982,254,player_A
4533,146,77426,1004,249,player_A
4534,146,77427,1026,243,player_A
4535,146,77428,1049,238,player_A
4536,146,77429,1071,231,player_A
4537,146,77430,1093,225,player_A
4538,146,77431,1115,218,player_A
4539,146,77432,1136,211,player_A
4540,146,77433,1160,203,player_A
4541,146,77439,1289,150,player_A
4542,146,77440,1310,140,player_A
4543,146,77441,1332,130,player_A
4544,146,77442,1353,120,player_A
4545,146,77443,1374,121,player_A
4546,146,77444,1400,129,player_A
4547,146,77445,1423,134,player_A
4548,146,77446,1447,139,player_A
4549,146,77447,1472,144,player_A
4550,146,77448,1495,148,player_A
4551,146,77449,1514,152,player_A
4552,146,77450,1485,162,player_A
4553,146,77451,1448,173,player_A
4554,146,77452,1412,183,player_A
4555,146,77453,1378,190,player_A
4556,147,77466,968,250,player_B
4557,147,77467,940,251,player_B
4558,147,77468,916,252,player_B
4559,147,77469,891,252,player_B
4560,147,77470,864,251,player_B
4561,147,77471,841,250,player_B
4562,147,77472,818,249,player_B
4563,147,77473,796,247,player_B
4564,147,77474,773,245,player_B
4565,147,77475,752,243,player_B
4566,147,77476,733,241,player_B
4567,147,77477,711,238,player_B
4568,147,77478,691,233,player_B
4569,147,77479,673,230,player_B
4570,147,77480,654,227,player_B
4571,147,77481,635,222,player_B
4572,147,77482,620,218,player_B
4573,147,77483,601,214,player_B
4574,147,77484,584,208,player_B
4575,147,77485,568,204,player_B
4576,147,77486,551,207,player_B
4577,147,77487,534,215,player_B
4578,147,77488,515,223,player_B
4579,147,77489,499,230,player_B
4580,147,77490,482,236,player_B
4581,147,77491,464,242,player_B
4582,147,77492,448,247,player_B
4583,147,77493,434,253,player_B
4584,147,77494,418,258,player_B
4585,147,77495,409,262,player_B
4586,147,77496,428,264,player_B
4587,147,77497,450,269,player_B
4588,148,77515,837,272,player_A
4589,148,77516,860,269,player_A
4590,148,77517,881,265,player_A
4591,148,77518,905,262,player_A
4592,148,77519,927,258,player_A
4593,148,77520,950,253,player_A
4594,148,77521,973,248,player_A
4595,148,77522,996,243,player_A
4596,148,77523,1017,237,player_A
4597,148,77524,1041,231,player_A
4598,148,77525,1064,225,player_A
4599,148,77526,1086,218,player_A
4600,148,77527,1107,212,player_A
4601,148,77528,1132,204,player_A
4602,148,77529,1155,196,player_A
4603,148,77530,1176,189,player_A
4604,148,77534,1265,153,player_A
4605,148,77535,1286,144,player_A
4606,148,77536,1307,134,player_A
4607,148,77537,1330,130,player_A
4608,148,77538,1351,135,player_A
4609,148,77539,1375,141,player_A
4610,148,77540,1397,146,player_A
4611,148,77541,1420,151,player_A
4612,148,77542,1443,155,player_A
4613,148,77543,1467,159,player_A
4614,148,77544,1488,163,player_A
4615,148,77545,1506,166,player_A
4616,148,77546,1489,174,player_A
4617,148,77547,1452,187,player_A
4618,148,77548,1424,193,player_A
4619,148,77549,1381,206,player_A
4620,149,77563,978,263,player_B
4621,149,77564,955,264,player_B
4622,149,77565,929,264,player_B
4623,149,77566,905,264,player_B
4624,149,77567,881,263,player_B
4625,149,77568,858,262,player_B
4626,149,77569,836,260,player_B
4627,149,77570,813,258,player_B
4628,149,77571,792,256,player_B
4629,149,77572,771,253,player_B
4630,149,77573,750,250,player_B
4631,149,77574,731,247,player_B
4632,149,77575,712,244,player_B
4633,149,77576,691,240,player_B
4634,149,77577,672,235,player_B
4635,149,77578,654,231,player_B
4636,149,77581,604,217,player_B
4637,149,77582,586,212,player_B
4638,149,77583,570,205,player_B
4639,149,77584,554,199,player_B
4640,149,77585,538,200,player_B
4641,149,77586,519,208,player_B
4642,149,77587,501,215,player_B
4643,149,77588,483,223,player_B
4644,149,77589,466,230,player_B
4645,149,77590,448,237,player_B
4646,149,77591,432,243,player_B
4647,149,77592,415,250,player_B
4648,149,77593,400,254,player_B
4649,149,77594,386,259,player_B
4650,149,77595,386,264,player_B
4651,149,77596,403,266,player_B
4652,150,77615,817,267,player_A
4653,150,77616,840,263,player_A
4654,150,77617,863,260,player_A
4655,150,77618,884,256,player_A
4656,150,77619,910,250,player_A
4657,150,77620,932,245,player_A
4658,150,77621,957,239,player_A
4659,150,77622,979,234,player_A
4660,150,77623,1002,227,player_A
4661,150,77624,1025,221,player_A
4662,150,77625,1048,214,player_A
4663,150,77626,1073,206,player_A
4664,150,77627,1095,199,player_A
4665,150,77628,1119,191,player_A
4666,150,77629,1142,183,player_A
4667,150,77630,1165,173,player_A
4668,150,77633,1234,146,player_A
4669,150,77634,1257,135,player_A
4670,150,77635,1278,125,player_A
4671,150,77636,1302,120,player_A
4672,150,77637,1326,125,player_A
4673,150,77638,1350,131,player_A
4674,150,77639,1374,137,player_A
4675,150,77640,1399,143,player_A
4676,150,77641,1423,148,player_A
4677,150,77642,1447,152,player_A
4678,150,77643,1472,156,player_A
4679,150,77644,1495,159,player_A
4680,150,77645,1484,168,player_A
4681,150,77646,1450,176,player_A
4682,150,77647,1411,187,player_A
4683,150,77648,1379,192,player_A
4684,150,77649,1335,203,player_A
4685,151,77661,965,244,player_B
4686,151,77662,936,244,player_B
4687,151,77663,912,243,player_B
4688,151,77664,887,243,player_B
4689,151,77665,862,241,player_B
4690,151,77666,838,239,player_B
4691,151,77667,815,238,player_B
4692,151,77668,793,235,player_B
4693,151,77669,771,232,player_B
4694,151,77670,750,229,player_B
4695,151,77671,730,226,player_B
4696,151,77672,710,222,player_B
4697,151,77673,692,218,player_B
4698,151,77674,671,214,player_B
4699,151,77675,654,209,player_B
4700,151,77676,637,204,player_B
4701,151,77677,620,199,player_B
4702,151,77678,601,202,player_B
4703,151,77679,582,210,player_B
4704,151,77680,562,218,player_B
4705,151,77681,544,226,player_B
4706,151,77682,526,233,player_B
4707,151,77683,508,239,player_B
4708,151,77684,490,245,player_B
4709,151,77685,473,251,player_B
4710,151,77686,457,257,player_B
4711,151,77687,442,261,player_B
4712,151,77688,425,265,player_B
4713,151,77689,419,270,player_B
4714,152,77711,843,269,player_A
4715,152,77712,864,265,player_A
4716,152,77713,886,261,player_A
4717,152,77714,907,256,player_A
4718,152,77715,928,251,player_A
4719,152,77716,950,245,player_A
4720,152,77717,971,239,player_A
4721,152,77718,993,233,player_A
4722,152,77719,1014,227,player_A
4723,152,77720,1036,219,player_A
4724,152,77721,1057,213,player_A
4725,152,77722,1081,205,player_A
4726,152,77723,1101,196,player_A
4727,152,77724,1123,188,player_A
4728,152,77725,1144,179,player_A
4729,152,77726,1165,170,player_A
4730,152,77727,1187,160,player_A
4731,152,77728,1210,150,player_A
4732,152,77729,1231,140,player_A
4733,152,77730,1252,129,player_A
4734,152,77731,1274,118,player_A
4735,152,77732,1296,117,player_A
4736,152,77733,1320,122,player_A
4737,152,77734,1344,127,player_A
4738,152,77735,1365,131,player_A
4739,152,77736,1392,138,player_A
4740,152,77737,1415,141,player_A
4741,152,77738,1439,145,player_A
4742,152,77739,1462,148,player_A
4743,152,77740,1485,152,player_A
4744,152,77741,1477,160,player_A
4745,152,77742,1448,171,player_A
4746,152,77743,1412,182,player_A
4747,153,77758,969,265,player_B
4748,153,77759,945,266,player_B
4749,153,77760,922,267,player_B
4750,153,77761,900,267,player_B
4751,153,77762,876,267,player_B
4752,153,77763,855,266,player_B
4753,153,77764,834,265,player_B
4754,153,77765,814,264,player_B
4755,153,77766,793,262,player_B
4756,153,77767,774,260,player_B
4757,153,77768,756,257,player_B
4758,153,77769,738,255,player_B
4759,153,77770,720,252,player_B
4760,153,77771,702,248,player_B
4761,153,77772,685,245,player_B
4762,153,77773,669,241,player_B
4763,153,77777,608,223,player_B
4764,153,77778,596,218,player_B
4765,153,77779,580,213,player_B
4766,153,77780,567,207,player_B
4767,153,77781,553,209,player_B
4768,153,77782,537,218,player_B
4769,153,77783,521,226,player_B
4770,153,77784,506,234,player_B
4771,153,77785,491,241,player_B
4772,153,77786,476,248,player_B
4773,153,77787,461,256,player_B
4774,153,77788,449,261,player_B
4775,153,77789,436,266,player_B
4776,153,77790,440,270,player_B
4777,153,77791,455,275,player_B
4778,153,77792,473,277,player_B
4779,154,77810,839,280,player_A
4780,154,77811,860,276,player_A
4781,154,77812,879,274,player_A
4782,154,77813,901,270,player_A
4783,154,77814,924,266,player_A
4784,154,77815,944,261,player_A
4785,154,77816,967,256,player_A
4786,154,77817,987,250,player_A
4787,154,77818,1007,245,player_A
4788,154,77819,1029,239,player_A
4789,154,77820,1051,233,player_A
4790,154,77821,1072,226,player_A
4791,154,77822,1093,219,player_A
4792,154,77823,1113,213,player_A
4793,154,77824,1136,204,player_A
4794,154,77825,1156,196,player_A
4795,154,77829,1238,162,player_A
4796,154,77830,1259,152,player_A
4797,154,77831,1279,143,player_A
4798,154,77832,1299,135,player_A
4799,154,77833,1321,138,player_A
4800,154,77834,1341,143,player_A
4801,154,77835,1363,150,player_A
4802,154,77836,1384,155,player_A
4803,154,77837,1405,159,player_A
4804,154,77838,1426,163,player_A
4805,154,77839,1446,166,player_A
4806,154,77840,1469,170,player_A
4807,154,77841,1489,173,player_A
4808,154,77842,1508,176,player_A
4809,154,77843,1483,186,player_A
4810,154,77844,1452,193,player_A
4811,155,77859,985,264,player_B
4812,155,77860,960,264,player_B
4813,155,77861,934,264,player_B
4814,155,77862,910,264,player_B
4815,155,77863,886,263,player_B
4816,155,77864,862,262,player_B
4817,155,77865,840,259,player_B
4818,155,77866,818,257,player_B
4819,155,77867,797,255,player_B
4820,155,77868,776,252,player_B
4821,155,77869,756,249,player_B
4822,155,77870,736,247,player_B
4823,155,77871,717,243,player_B
4824,155,77872,698,240,player_B
4825,155,77873,680,234,player_B
4826,155,77874,662,230,player_B
4827,155,77875,645,226,player_B
4828,155,77876,629,221,player_B
4829,155,77877,612,216,player_B
4830,155,77878,596,210,player_B
4831,155,77879,581,213,player_B
4832,155,77880,561,221,player_B
4833,155,77881,543,229,player_B
4834,155,77882,526,237,player_B
4835,155,77883,509,244,player_B
4836,155,77884,492,251,player_B
4837,155,77885,477,256,player_B
4838,155,77886,462,262,player_B
4839,155,77887,452,267,player_B
4840,155,77888,463,271,player_B
4841,155,77889,480,275,player_B
4842,155,77890,498,278,player_B
4843,155,77891,516,280,player_B
4844,156,77908,846,274,player_A
4845,156,77909,866,270,player_A
4846,156,77910,889,267,player_A
4847,156,77911,909,263,player_A
4848,156,77912,931,258,player_A
4849,156,77913,952,252,player_A
4850,156,77914,973,247,player_A
4851,156,77915,994,241,player_A
4852,156,77916,1016,234,player_A
4853,156,77917,1037,228,player_A
4854,156,77918,1059,220,player_A
4855,156,77919,1080,214,player_A
4856,156,77920,1103,205,player_A
4857,156,77921,1124,197,player_A
4858,156,77922,1145,188,player_A
4859,156,77923,1168,180,player_A
4860,156,77927,1255,139,player_A
4861,156,77928,1276,128,player_A
4862,156,77929,1298,117,player_A
4863,156,77930,1320,108,player_A
4864,156,77931,1343,112,player_A
4865,156,77932,1367,116,player_A
4866,156,77933,1390,121,player_A
4867,156,77934,1415,127,player_A
4868,156,77935,1439,131,player_A
4869,156,77936,1463,134,player_A
4870,156,77937,1487,138,player_A
4871,156,77938,1509,141,player_A
4872,156,77939,1491,152,player_A
4873,156,77940,1453,164,player_A
4874,156,77941,1410,176,player_A
4875,156,77942,1370,188,player_A
4876,156,77943,1329,199,player_A
4877,156,77952,997,259,player_A
4878,156,77953,967,263,player_A
4879,156,77954,934,265,player_A
4880,156,77955,906,267,player_A
4881,156,77956,877,268,player_A
4882,156,77957,849,268,player_A
4883,156,77958,823,269,player_A
4884,156,77959,797,268,player_A
4885,156,77960,772,267,player_A
4886,156,77961,748,266,player_A
4887,156,77962,725,265,player_A
4888,156,77963,701,263,player_A
4889,156,77964,680,260,player_A
4890,156,77965,659,257,player_A
4891,156,77966,638,254,player_A
4892,156,77967,619,252,player_A
4893,157,79066,516,233,player_A
4894,157,79067,534,226,player_A
4895,157,79068,549,219,player_A
4896,157,79069,569,210,player_A
4897,157,79070,584,207,player_A
4898,157,79071,598,212,player_A
4899,157,79072,611,216,player_A
4900,157,79073,627,220,player_A
4901,157,79074,641,224,player_A
4902,157,79075,655,227,player_A
4903,157,79076,670,230,player_A
4904,157,79077,683,233,player_A
4905,157,79078,699,237,player_A
4906,157,79079,714,238,player_A
4907,157,79080,728,241,player_A
4908,157,79081,743,243,player_A
4909,157,79088,849,248,player_A
4910,157,79089,863,247,player_A
4911,157,79090,879,246,player_A
4912,157,79091,893,245,player_A
4913,157,79092,910,244,player_A
4914,157,79093,925,242,player_A
4915,157,79094,940,240,player_A
4916,157,79095,957,237,player_A
4917,157,79096,972,235,player_A
4918,157,79097,987,231,player_A
4919,157,79098,1002,228,player_A
4920,157,79099,1018,224,player_A
4921,157,79100,1034,220,player_A
4922,157,79101,1050,216,player_A
4923,157,79102,1065,212,player_A
4924,157,79103,1081,206,player_A
4925,157,79111,1202,156,player_A
4926,157,79112,1216,147,player_A
4927,157,79113,1230,140,player_A
4928,157,79114,1246,134,player_A
4929,157,79115,1260,137,player_A
4930,157,79116,1274,142,player_A
4931,157,79117,1288,147,player_A
4932,157,79118,1302,151,player_A
4933,157,79119,1316,154,player_A
4934,157,79120,1330,158,player_A
4935,157,79121,1345,162,player_A
4936,157,79122,1359,166,player_A
4937,157,79123,1372,168,player_A
4938,157,79124,1386,171,player_A
4939,157,79125,1401,173,player_A
4940,157,79126,1415,175,player_A
4941,158,79149,947,265,player_B
4942,158,79150,929,265,player_B
4943,158,79151,912,264,player_B
4944,158,79152,895,263,player_B
4945,158,79153,878,261,player_B
4946,158,79154,862,260,player_B
4947,158,79155,845,257,player_B
4948,158,79156,830,255,player_B
4949,158,79157,815,252,player_B
4950,158,79158,800,249,player_B
4951,158,79159,785,246,player_B
4952,158,79160,770,243,player_B
4953,158,79161,756,239,player_B
4954,158,79162,743,236,player_B
4955,158,79163,729,232,player_B
4956,158,79164,715,227,player_B
4957,158,79167,678,213,player_B
4958,158,79168,666,208,player_B
4959,158,79169,654,202,player_B
4960,158,79170,643,199,player_B
4961,158,79171,632,206,player_B
4962,158,79172,622,213,player_B
4963,158,79173,612,220,player_B
4964,158,79174,602,226,player_B
4965,158,79175,591,232,player_B
4966,158,79176,582,238,player_B
4967,158,79177,573,243,player_B
4968,158,79178,563,248,player_B
4969,158,79179,553,254,player_B
4970,158,79180,544,258,player_B
4971,158,79181,535,262,player_B
4972,158,79182,526,267,player_B
4973,159,79222,834,258,player_A
4974,159,79223,853,252,player_A
4975,159,79224,873,246,player_A
4976,159,79225,893,239,player_A
4977,159,79226,913,231,player_A
4978,159,79227,933,224,player_A
4979,159,79228,954,216,player_A
4980,159,79229,975,207,player_A
4981,159,79230,994,199,player_A
4982,159,79231,1014,190,player_A
4983,159,79232,1034,181,player_A
4984,159,79233,1054,171,player_A
4985,159,79234,1073,161,player_A
4986,159,79235,1093,150,player_A
4987,159,79236,1113,144,player_A
4988,159,79237,1131,149,player_A
4989,159,79238,1149,154,player_A
4990,159,79239,1168,160,player_A
4991,159,79240,1187,165,player_A
4992,159,79241,1205,170,player_A
4993,159,79242,1224,175,player_A
4994,159,79243,1243,179,player_A
4995,159,79244,1262,184,player_A
4996,159,79245,1280,187,player_A
4997,159,79246,1298,190,player_A
4998,159,79247,1317,194,player_A
4999,159,79248,1335,197,player_A
5000,160,79273,971,262,player_B
5001,160,79274,949,260,player_B
5002,160,79275,929,259,player_B
5003,160,79276,909,258,player_B
5004,160,79277,888,255,player_B
5005,160,79278,868,253,player_B
5006,160,79279,850,250,player_B
5007,160,79280,832,247,player_B
5008,160,79281,814,244,player_B
5009,160,79282,796,240,player_B
5010,160,79283,780,236,player_B
5011,160,79284,763,233,player_B
5012,160,79285,747,229,player_B
5013,160,79286,732,224,player_B
5014,160,79287,716,219,player_B
5015,160,79288,700,214,player_B
5016,160,79289,686,209,player_B
5017,160,79290,672,204,player_B
5018,160,79291,659,199,player_B
5019,160,79292,645,205,player_B
5020,160,79293,633,213,player_B
5021,160,79294,620,221,player_B
5022,160,79295,608,227,player_B
5023,160,79296,595,234,player_B
5024,160,79297,584,240,player_B
5025,160,79298,572,247,player_B
5026,160,79299,561,253,player_B
5027,160,79300,549,258,player_B
5028,160,79301,538,263,player_B
5029,160,79302,529,268,player_B
5030,160,79303,516,272,player_B
